TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType
234	Sharkan Stalker	196612	11 		5 	76	446 	331 	298 	361 		224 	41 	140608 	1665 	1816 				1000 	5100 	229 	132 			1077 	1131 	47 	150 	50 	50 	50 	50 	50 	50 	50 	50 			92764 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							555 	1030 		0.48 	5.00 	0.48 	3.00 						0		5	1.00 		1	0	1.24	0.9		0
351	Effel Commander	196612	11 		5 	77	486 	341 	337 	391 		255 	85 	314392 	1761 	1923 				3300 	8000 	241 	138 			1336 	1403 	25 	350 	50 	50 	0 	100 	50 	50 	50 	50 			252348 	0 	0 	0 	0 	715 	791 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							908 	1684 		0.47 	5.00 	0.47 	3.00 						4	BDA66B	5	1.40 	4	0	0	1.33	0.6		0
228	Shadow Recruit	196612	11 		5 	77	423 	311 	286 	344 		218 	39 	145010 	1696 	1851 				820 	3500 	233 	134 			1022 	1073 	37 	250 	50 	50 	50 	50 	50 	50 	50 	50 			96766 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							568 	1053 		0.47 	5.00 	0.47 	3.00 						0		5	1.00 		0	0	1.17	0.8		0
226	Shadow Stalker	196612	11 		5 	78	431 	317 	291 	351 		222 	40 	153801 	1728 	1887 				820 	3500 	237 	136 			1041 	1093 	37 	280 	50 	50 	50 	50 	50 	50 	50 	50 			100897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							580 	1075 		0.46 	5.00 	0.46 	3.00 						0		5	1.00 		0	0	1.17	0.8		0
227	Shadow Arcanist	196612	11 		5 	78	431 	317 	291 	351 		222 	40 	153801 	1728 	1887 				820 	3500 	237 	136 			1041 	1093 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			100897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							580 	1075 		0.46 	5.00 	0.46 	3.00 						0		5	1.00 		0	0	1.17	0.9		1
225	Shadow Zenith	196612	11 		5 	79	466 	332 	328 	376 		250 	83 	157196 	1761 	1923 				820 	4000 	241 	138 			450 	473 	37 	280 	50 	50 	0 	100 	50 	50 	50 	50 			126174 	0 	0 	0 	0 	483 	533 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							593 	1103 		0.45 	5.00 	0.45 	3.00 						4	FFFF00	5	1.20 	4	0	0	1.33	0.8		0
224	Shadow Noble	196612	11 		5 	79	439 	323 	297 	357 		226 	40 	157196 	1761 	1923 				820 	3500 	241 	138 			1061 	1114 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			105145 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							593 	1103 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.17	0.9		1
230	Karin Overseer	196612	11 		5 	80	474 	366 	315 	380 		236 	46 	165117 	1793 	1959 				1930 	5650 	245 	140 			1145 	1202 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			109521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							605 	1125 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.36	0.8		0
229	Karin Guardian	196612	11 		5 	80	439 	329 	302 	357 		230 	41 	165117 	1793 	1959 				1930 	4650 	245 	140 			1061 	1115 	37 	210 	50 	50 	50 	50 	50 	50 	50 	50 			109521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							605 	1125 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.12	0.7		0
231	Karin General	196612	11 		5 	81	483 	373 	321 	387 		240 	47 	170361 	1826 	1995 				1930 	5650 	249 	143 			1166 	1224 	47 	210 	50 	50 	50 	50 	50 	50 	50 	50 			114024 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							618 	1148 		0.44 	5.00 	0.44 	3.00 						0		5	1.00 		0	0	1.36	0.8		0
235	Sharkan Hunter	196612	11 		5 	81	475 	369 	340 	383 		259 	92 	170361 	1826 	1995 				1000 	5100 	249 	143 			459 	482 	47 	150 	30 	30 	30 	30 	100 	50 	50 	50 			136828 	0 	0 	0 	0 	0 	0 	0 	0 	492 	544 	0 	0 	0 	0 	0 	0 			2500 																							618 	1148 		0.44 	5.00 	0.44 	3.00 						5	FFFF00	5	1.20 	1	1	0	1.24	0.9		0
352	Sharkan Alpha	196612	11 		5 	82	518 	397 	359 	418 		274 	99 	378782 	1925 	2105 				1200 	7100 	259 	150 			1423 	1495 	45 	250 	100 	0 	50 	50 	50 	50 	50 	50 			307923 	762 	842 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1012 	1876 		0.43 	5.00 	0.43 	3.00 						1	BDA66B	5	1.40 	3	1	0	1.27	1.4		0
237	Gast Recruit	196612	11 		5 	70	379 	278 	256 	307 		194 	35 	112194 	1478 	1609 				2000 	5100 	205 	120 			916 	962 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			71144 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							483 	898 		0.52 	5.00 	0.52 	3.00 						0		5	1.00 		1	0	1.11	1		0
236	Gast Conscript	196612	11 		5 	70	389 	286 	264 	315 		198 	36 	112194 	1478 	1609 				2000 	5600 	205 	120 			941 	988 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			71144 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							483 	898 		0.52 	5.00 	0.52 	3.00 						0		5	1.00 		1	0	1.22	1		0
238	Gast Flameweaver	196612	11 		5 	71	397 	292 	269 	321 		203 	36 	117148 	1509 	1643 				2000 	5600 	209 	122 			960 	1008 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			74469 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							495 	920 		0.51 	5.00 	0.51 	3.00 						0		5	1.00 		1	0	1.22	1		0
239	Gast Silver	196612	11 		5 	71	404 	300 	269 	327 		203 	37 	117148 	1509 	1643 				2000 	6100 	209 	122 			976 	1025 	42 	170 	50 	50 	50 	50 	50 	50 	50 	50 			74469 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							495 	920 		0.51 	5.00 	0.51 	3.00 						0		5	1.00 		1	0	1.33	1		0
240	Gast Venomancer	196612	11 		5 	72	412 	322 	275 	333 		207 	40 	122006 	1540 	1677 				2000 	6600 	213 	124 			996 	1046 	47 	170 	50 	50 	50 	50 	50 	50 	50 	50 			77904 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							505 	940 		0.50 	5.00 	0.50 	3.00 						0		5	1.00 		1	0	1.43	1.1		0
353	Gast Commander	196612	11 		5 	72	442 	310 	306 	356 		232 	78 	261952 	1602 	1746 				1800 	7000 	221 	128 			1215 	1276 	25 	270 	50 	50 	50 	50 	0 	100 	50 	50 			204252 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	651 	719 	0 	0 	0 	0 			2500 																							808 	1504 		0.50 	5.00 	0.50 	3.00 						6	BDA66B	5	1.96 		0	0	1.4	0.4		0
241	Roton Archer	196612	11 		5 	73	420 	320 	280 	340 		211 	40 	125773 	1571 	1712 				1170 	6000 	217 	126 			1016 	1067 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			81449 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						0		5	1.00 		1	0	1.33	0.9		1
243	Roton Hunter	196612	11 		5 	73	420 	307 	280 	340 		211 	38 	125773 	1571 	1712 				1170 	6000 	217 	126 			1016 	1067 	42 	250 	50 	50 	50 	50 	50 	50 	50 	50 			81449 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						0		5	1.00 		1	0	1.33	1		0
242	Roton Soldier	196612	11 		5 	74	423 	308 	283 	347 		215 	39 	130976 	1602 	1746 				1170 	6000 	221 	128 			1023 	1074 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			85105 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							530 	985 		0.49 	5.00 	0.49 	3.00 						0		5	1.00 		1	0	1.33	1.1		0
244	Roton Avian	196612	11 		5 	74	429 	327 	286 	347 		215 	41 	130976 	1602 	1746 				1170 	6000 	221 	128 			1036 	1088 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			85105 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							530 	985 		0.49 	5.00 	0.49 	3.00 						0		5	1.00 		1	0	1.33	1.1		0
245	Roton Windrunnner	196612	11 		5 	75	426 	314 	300 	349 		231 	79 	135033 	1633 	1781 				1170 	6000 	225 	130 			412 	433 	42 	270 	50 	50 	100 	0 	50 	50 	50 	50 			106655 	0 	0 	0 	0 	0 	0 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							543 	1008 		0.48 	5.00 	0.48 	3.00 						3	FFFF00	5	1.20 	5	1	0	1.33	1.1		0
256	Horun Jumper	196612	11 		5 	75	437 	308 	292 	354 		220 	38 	135033 	1633 	1781 				1800 	6400 	225 	130 			1056 	1109 	37 	330 	50 	50 	50 	50 	50 	50 	50 	50 			88879 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							543 	1008 		0.48 	5.00 	0.48 	3.00 						0		5	1.00 		1	0	1.19	0.9		0
255	Horun Berserker	196612	11 		5 	76	440 	340 	292 	352 		219 	42 	140608 	1665 	1816 				1800 	6900 	229 	132 			1063 	1116 	47 	330 	50 	50 	50 	50 	50 	50 	50 	50 			92764 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							555 	1030 		0.48 	5.00 	0.48 	3.00 						0		5	1.00 		1	0	1.28	1.2		0
254	Horun Buster	196612	11 		5 	76	446 	314 	298 	361 		224 	39 	140608 	1665 	1816 				1800 	6400 	229 	132 			1077 	1131 	37 	330 	50 	50 	50 	50 	50 	50 	50 	50 			92764 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							555 	1030 		0.48 	5.00 	0.48 	3.00 						0		5	1.00 		1	0	1.19	0.9		0
354	Roton Commander	196612	11 		5 	77	486 	336 	337 	391 		255 	84 	314392 	1761 	1923 				1170 	7000 	241 	138 			1336 	1403 	25 	370 	50 	50 	100 	0 	50 	50 	50 	50 			252348 	0 	0 	0 	0 	0 	0 	715 	791 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							908 	1684 		0.47 	5.00 	0.47 	3.00 						3	BDA66B	5	1.40 	5	1	0	1.4	0.6		0
250	Eidolon Phantasm	196612	11 		5 	77	423 	311 	286 	344 		218 	39 	145010 	1696 	1851 				1800 	4500 	233 	134 			1022 	1073 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			96766 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							568 	1053 		0.47 	5.00 	0.47 	3.00 						0		5	1.00 		0	0	1.13	1.9		1
248	Eidolon Stalker	196612	11 		5 	78	431 	317 	291 	351 		222 	40 	153801 	1728 	1887 				1800 	4500 	237 	136 			1041 	1093 	37 	300 	50 	50 	50 	50 	50 	50 	50 	50 			100897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							580 	1075 		0.46 	5.00 	0.46 	3.00 						0		5	1.00 		0	0	1.13	1.2		0
247	Eidolon Revenant	196612	11 		5 	78	431 	317 	291 	351 		222 	40 	153801 	1728 	1887 				1800 	4500 	237 	136 			1041 	1093 	37 	320 	50 	50 	50 	50 	50 	50 	50 	50 			100897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							580 	1075 		0.46 	5.00 	0.46 	3.00 						0		5	1.00 		0	0	1.13	1.2		0
249	Eidolon Zenith	196612	11 		5 	79	439 	323 	297 	357 		226 	40 	157196 	1761 	1923 				1800 	4500 	241 	138 			1061 	1114 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			105145 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							593 	1103 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.13	1.9		1
246	Eidolon Reaper	196612	11 		5 	79	472 	341 	332 	376 		250 	85 	157196 	1761 	1923 				1800 	5500 	241 	138 			456 	479 	37 	800 	30 	30 	30 	30 	100 	50 	50 	50 			126174 	0 	0 	0 	0 	0 	0 	0 	0 	488 	540 	0 	0 	0 	0 	0 	0 			2500 																							593 	1103 		0.45 	5.00 	0.45 	3.00 						5	FFFF00	5	1.20 	1	0	0	1.38	1.9		1
252	Retter Dancer	196612	11 		5 	80	468 	351 	312 	380 		236 	44 	165117 	1793 	1959 				2000 	6500 	245 	140 			1130 	1186 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			109521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							605 	1125 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.3	1.7		1
251	Retter Crimson Dancer	196612	11 		5 	80	480 	357 	321 	389 		241 	45 	165117 	1793 	1959 				2000 	6000 	245 	140 			1160 	1218 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			109521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							605 	1125 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.2	1.9		1
253	Retter Blade Dancer	196612	11 		5 	81	476 	358 	317 	387 		240 	45 	170361 	1826 	1995 				2000 	6500 	249 	143 			1150 	1208 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			114024 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							618 	1148 		0.44 	5.00 	0.44 	3.00 						0		5	1.00 		0	0	1.3	1.7		1
257	Souless Guardian	196612	11 		5 	81	447 	335 	308 	364 		235 	42 	170361 	1826 	1995 				2900 	6500 	249 	143 			1081 	1135 	37 	480 	50 	50 	50 	50 	50 	50 	50 	50 			114024 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							618 	1148 		0.44 	5.00 	0.44 	3.00 						0		5	1.00 		1	0	1.08	1.1		0
355	Inquisitor Vard	196612	11 		5 	82	518 	387 	359 	418 		274 	97 	378782 	1925 	2105 				2900 	7330 	259 	150 			1423 	1495 	40 	480 	50 	50 	100 	0 	50 	50 	50 	50 			307923 	0 	0 	0 	0 	0 	0 	762 	842 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1012 	1876 		0.43 	5.00 	0.43 	3.00 						3	BDA66B	5	1.40 	5	1	0	1.26	1.1		0
258	Merfolk Sprite	196612	11 		5 	70	373 	281 	253 	307 		194 	35 	112194 	1478 	1609 				3000 	5500 	205 	120 			903 	949 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			71144 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							483 	898 		0.52 	5.00 	0.52 	3.00 						0		5	1.00 		2	0	1.22	1.3		1
259	Merfolk Pixie	196612	11 		5 	70	385 	277 	256 	313 		194 	35 	112194 	1478 	1609 				3000 	5500 	205 	120 			931 	978 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			71144 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							483 	898 		0.52 	5.00 	0.52 	3.00 						0		5	1.00 		2	0	1.22	1.3		1
260	Merfolk Hydromancer	196612	11 		5 	71	398 	303 	266 	327 		203 	38 	117148 	1509 	1643 				3000 	6000 	209 	122 			963 	1011 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			74469 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							495 	920 		0.51 	5.00 	0.51 	3.00 						0		5	1.00 		2	0	1.33	1.4		1
261	Merfolk Nymph	196612	11 		5 	71	404 	303 	269 	327 		203 	38 	117148 	1509 	1643 				3000 	6000 	209 	122 			976 	1025 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			74469 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							495 	920 		0.51 	5.00 	0.51 	3.00 						0		5	1.00 		2	0	1.33	1.4		1
262	Merfolk Arcanist	196612	11 		5 	72	412 	322 	275 	333 		207 	40 	122006 	1540 	1677 				3000 	6000 	213 	124 			996 	1046 	52 	800 	50 	50 	50 	50 	50 	50 	50 	50 			77904 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							505 	940 		0.50 	5.00 	0.50 	3.00 						0		5	1.00 		2	0	1.33	1.6		1
356	Merfolk Queen	196612	11 		5 	72	442 	310 	306 	356 		232 	78 	261952 	1602 	1746 				3000 	6500 	221 	128 			1215 	1276 	25 	800 	0 	100 	50 	50 	50 	50 	50 	50 			204252 	0 	0 	651 	719 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							808 	1504 		0.50 	5.00 	0.50 	3.00 						2	BDA66B	5	1.40 	2	2	0	1.44	0.7		1
263	Vynil Soldier	196612	11 		5 	73	397 	309 	284 	322 		218 	77 	125773 	1571 	1712 				1000 	5300 	217 	126 			384 	404 	42 	190 	50 	50 	50 	50 	0 	100 	50 	50 			97739 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	411 	455 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						6	FFFF00	5	1.68 		0	0	1.23	0.9		0
264	Vynil Warrior	196612	11 		5 	73	408 	309 	277 	334 		211 	39 	125773 	1571 	1712 				1000 	5300 	217 	126 			986 	1035 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			81449 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							518 	963 		0.50 	5.00 	0.50 	3.00 						0		5	1.00 		0	0	1.23	0.9		0
265	Vynil Scout	196612	11 		5 	74	422 	323 	286 	341 		215 	40 	130976 	1602 	1746 				1000 	5800 	221 	128 			1019 	1070 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			85105 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							530 	985 		0.49 	5.00 	0.49 	3.00 						0		5	1.00 		0	0	1.35	0.9		0
266	Vynil Thief	196612	11 		5 	74	422 	332 	286 	341 		215 	41 	130976 	1602 	1746 				1000 	5800 	221 	128 			1019 	1070 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			85105 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							530 	985 		0.49 	5.00 	0.49 	3.00 						0		5	1.00 		0	0	1.35	1		0
267	Vynil Fighter	196612	11 		5 	75	430 	352 	292 	348 		220 	44 	135033 	1633 	1781 				1000 	5800 	225 	130 			1039 	1091 	52 	190 	50 	50 	50 	50 	50 	50 	50 	50 			88879 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							543 	1008 		0.48 	5.00 	0.48 	3.00 						0		5	1.00 		0	0	1.35	1.1		0
347	Chiming Illusion	196612	11 		5 	75	432 	291 	304 	349 		231 	73 	135033 	1633 	1781 				350 	0 	225 	130 			418 	439 	35 	2800 	50 	50 	50 	50 	0 	50 	50 	100 			106655 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	447 	495 			2500 																							543 	1008 		0.48 	5.00 	0.48 	3.00 						7	FFFF00	5	1.96 		1	0	0	0.5		1
346	Chiming Blade	196612	11 		5 	76	433 	302 	294 	354 		224 	38 	140608 	1665 	1816 				350 	0 	229 	132 			1045 	1098 	35 	2800 	50 	50 	50 	50 	50 	50 	50 	50 			92764 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							555 	1030 		0.48 	5.00 	0.48 	3.00 						0		5	1.20 		1	0	0	0.5		1
348	Latan Troll	196612	11 		5 	76	434 	317 	289 	352 		219 	40 	140608 	1665 	1816 				1800 	5500 	229 	132 			1049 	1101 	42 	140 	50 	50 	50 	50 	50 	50 	50 	50 			92764 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							555 	1030 		0.48 	5.00 	0.48 	3.00 						0		5	1.00 		0	0	1.22	0.5		0
357	Vynil Boss	196612	11 		5 	77	486 	341 	337 	391 		255 	85 	314392 	1761 	1923 				1000 	6500 	241 	138 			1336 	1403 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			252348 	0 	0 	0 	0 	0 	0 	0 	0 	715 	791 	0 	0 	0 	0 	0 	0 			2500 																							908 	1684 		0.47 	5.00 	0.47 	3.00 						5	BDA66B	5	1.40 	1	0	0	1.44	0.6		0
341	Homunklus Soldier	196612	11 		5 	77	423 	311 	286 	344 		218 	39 	145010 	1696 	1851 				1700 	4700 	233 	134 			1022 	1073 	37 	220 	50 	50 	50 	50 	50 	50 	50 	50 			96766 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							568 	1053 		0.47 	5.00 	0.47 	3.00 						0		5	1.00 		0	0	1.12	1.2		0
268	Homunklus Footman	196612	11 		5 	78	431 	317 	291 	351 		222 	40 	153801 	1728 	1887 				1700 	4700 	237 	136 			1041 	1093 	37 	220 	50 	50 	50 	50 	50 	50 	50 	50 			100897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							580 	1075 		0.46 	5.00 	0.46 	3.00 						0		5	1.00 		0	0	1.12	1.2		0
339	Homunklus Knight	196612	11 		5 	78	431 	317 	291 	351 		222 	40 	153801 	1728 	1887 				1700 	4700 	237 	136 			1041 	1093 	37 	220 	50 	50 	50 	50 	50 	50 	50 	50 			100897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							580 	1075 		0.46 	5.00 	0.46 	3.00 						0		5	1.00 		0	0	1.12	1.2		0
340	Homunklus Metashaper	196612	11 		5 	79	439 	323 	297 	357 		226 	40 	157196 	1761 	1923 				1700 	4700 	241 	138 			1061 	1114 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			105145 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							593 	1103 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.12	2.3		1
342	Homunklus Commander	196612	11 		5 	79	440 	341 	315 	361 		244 	85 	157196 	1761 	1923 				1700 	5200 	241 	138 			425 	446 	42 	220 	50 	50 	100 	0 	50 	50 	50 	50 			126174 	0 	0 	0 	0 	0 	0 	455 	503 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							593 	1103 		0.45 	5.00 	0.45 	3.00 						3	FFFF00	5	1.20 	5	0	0	1.24	1.3		0
344	Night Teller	196612	11 		5 	80	480 	357 	321 	389 		241 	45 	165117 	1793 	1959 				2000 	6900 	245 	140 			1160 	1218 	47 	230 	50 	50 	50 	50 	50 	50 	50 	50 			109521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							605 	1125 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.17	0.8		0
343	Night Singer	196612	11 		5 	80	480 	357 	321 	389 		241 	45 	165117 	1793 	1959 				2000 	6900 	245 	140 			1160 	1218 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			109521 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							605 	1125 		0.45 	5.00 	0.45 	3.00 						0		5	1.00 		0	0	1.17	1.3		1
345	Night Piper	196612	11 		5 	81	489 	363 	327 	396 		246 	45 	170361 	1826 	1995 				2000 	6900 	249 	143 			1181 	1240 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			114024 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							618 	1148 		0.44 	5.00 	0.44 	3.00 						0		5	1.00 		0	0	1.17	1.3		1
349	Latan Troll Enforcer	196612	11 		5 	81	489 	367 	327 	396 		246 	46 	170361 	1826 	1995 				1800 	6700 	249 	143 			1181 	1240 	47 	140 	50 	50 	50 	50 	50 	50 	50 	50 			114024 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							618 	1148 		0.44 	5.00 	0.44 	3.00 						0		5	1.00 		0	0	1.29	0.6		0
358	Latan Troll Overseer	196612	11 		5 	82	532 	373 	369 	428 		280 	93 	378782 	1925 	2105 				1800 	6300 	259 	150 			1461 	1534 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			307923 	0 	0 	0 	0 	783 	865 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1012 	1876 		0.43 	5.00 	0.43 	3.00 						4	BDA66B	5	1.40 	4	0	0	1.47	0.3		0
